epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,51.6057,2.70001,5e-05,1.21842,0.05742,0.04205,0.03961,0.01704,2.93579,3e-05,1.76716,0.0704286,0.00328571,0.00328571
2,104.423,2.73592,3e-05,1.19514,0.05333,0.02992,0.03054,0.01309,3.10303,4e-05,1.62322,0.0402975,0.00648799,0.00648799
3,156.818,2.68535,3e-05,1.19,0.4814,0.06113,0.03515,0.01547,2.70963,3e-05,1.41613,0.0100345,0.00955827,0.00955827
4,207.272,2.65106,3e-05,1.19578,0.47455,0.06924,0.07413,0.03988,2.63187,3e-05,1.19554,0.009406,0.009406,0.009406
5,259.368,2.52489,3e-05,1.15649,0.46808,0.06869,0.04926,0.02366,2.39528,3e-05,1.21329,0.009208,0.009208,0.009208
6,312.341,2.42975,3e-05,1.14252,0.26099,0.06425,0.03485,0.0176,2.40565,4e-05,1.14812,0.00901,0.00901,0.00901
7,364.254,2.43192,4e-05,1.14105,0.08098,0.07029,0.0433,0.01986,2.45217,0.00018,1.23829,0.008812,0.008812,0.008812
8,421.007,2.43145,3e-05,1.1246,0.25826,0.07386,0.02552,0.01069,2.363,3e-05,1.14973,0.008614,0.008614,0.008614
9,474.267,2.35736,3e-05,1.10706,0.28806,0.06553,0.05406,0.02508,2.48343,3e-05,1.14877,0.008416,0.008416,0.008416
10,527.392,2.31032,3e-05,1.10514,0.27878,0.09737,0.05463,0.02685,2.17752,3e-05,1.06687,0.008218,0.008218,0.008218
11,578.841,2.22358,3e-05,1.0988,0.09084,0.05987,0.05481,0.02806,2.25829,3e-05,1.09339,0.00802,0.00802,0.00802
12,631.523,2.30715,3e-05,1.09625,0.0949,0.10178,0.05767,0.02868,2.20918,3e-05,1.07397,0.007822,0.007822,0.007822
13,686.025,2.20685,3e-05,1.08485,0.09909,0.08296,0.06639,0.03809,2.0943,3e-05,1.0715,0.007624,0.007624,0.007624
14,739.15,2.17332,3e-05,1.06754,0.08975,0.07517,0.05221,0.02773,2.17395,5e-05,1.09738,0.007426,0.007426,0.007426
15,792.257,2.16422,3e-05,1.07168,0.08968,0.07261,0.05713,0.02995,2.13706,3e-05,1.04875,0.007228,0.007228,0.007228
16,844.756,2.23257,3e-05,1.05495,0.11762,0.10824,0.07059,0.03945,2.2507,3e-05,1.0502,0.00703,0.00703,0.00703
17,902.323,2.18506,3e-05,1.06763,0.30026,0.0872,0.08639,0.04223,2.25825,3e-05,1.09399,0.006832,0.006832,0.006832
18,957.813,2.13278,3e-05,1.05672,0.14456,0.05023,0.08612,0.05368,2.09782,4e-05,1.0806,0.006634,0.006634,0.006634
19,1011.4,2.16746,3e-05,1.04158,0.17336,0.16922,0.10062,0.05654,1.99468,3e-05,1.03773,0.006436,0.006436,0.006436
20,1067.03,2.04958,3e-05,1.04217,0.10099,0.16279,0.10177,0.05866,1.98281,3e-05,1.02594,0.006238,0.006238,0.006238
21,1122.03,2.07253,3e-05,1.02626,0.06079,0.10008,0.02657,0.01283,1.99061,4e-05,1.03517,0.00604,0.00604,0.00604
22,1178.22,2.03912,3e-05,1.04243,0.07442,0.14691,0.08142,0.04557,2.00732,3e-05,1.01207,0.005842,0.005842,0.005842
23,1234.54,2.06066,3e-05,1.02848,0.15097,0.13659,0.08489,0.04658,1.95248,3e-05,1.01714,0.005644,0.005644,0.005644
24,1291.53,2.03584,3e-05,1.0347,0.34054,0.15394,0.10822,0.05662,2.00632,3e-05,1.03681,0.005446,0.005446,0.005446
25,1347.45,2.04589,3e-05,1.02844,0.14703,0.16063,0.12061,0.06955,1.96167,3e-05,1.01058,0.005248,0.005248,0.005248
26,1399.55,2.03484,3e-05,1.0274,0.14971,0.10342,0.10604,0.05999,1.97805,3e-05,1.02422,0.00505,0.00505,0.00505
27,1453.64,2.03281,3e-05,1.02667,0.19478,0.12798,0.11355,0.06432,1.90817,4e-05,1.01234,0.004852,0.004852,0.004852
28,1508.24,2.01612,3e-05,1.01682,0.40415,0.1264,0.06703,0.03599,1.91814,3e-05,1.00073,0.004654,0.004654,0.004654
29,1562.71,1.9607,3e-05,1.01636,0.23328,0.09928,0.077,0.04589,1.90906,5e-05,1.02711,0.004456,0.004456,0.004456
30,1617.27,1.95586,3e-05,1.01665,0.2008,0.15809,0.13189,0.069,1.93157,3e-05,1.01948,0.004258,0.004258,0.004258
31,1671.41,1.97565,3e-05,1.01906,0.08047,0.1549,0.08701,0.04975,1.92455,3e-05,1.00107,0.00406,0.00406,0.00406
32,1726.83,1.97617,3e-05,1.00972,0.47806,0.13325,0.14551,0.0924,1.84231,3e-05,1.00497,0.003862,0.003862,0.003862
33,1784.03,2.0088,3e-05,1.00217,0.37512,0.12265,0.12313,0.06663,1.90269,3e-05,1.00024,0.003664,0.003664,0.003664
34,1834.41,1.91207,3e-05,1.01059,0.39484,0.16629,0.12794,0.07231,1.85506,3e-05,0.99631,0.003466,0.003466,0.003466
35,1888.92,1.88459,3e-05,0.99471,0.31483,0.16057,0.12105,0.06252,1.84754,3e-05,0.98438,0.003268,0.003268,0.003268
36,1942.61,1.88421,3e-05,1.00506,0.48427,0.14954,0.19124,0.11574,1.81861,3e-05,0.98188,0.00307,0.00307,0.00307
37,1996.29,1.95871,3e-05,0.99393,0.42799,0.14573,0.16545,0.08887,1.84164,3e-05,0.99217,0.002872,0.002872,0.002872
38,2050.78,1.92056,3e-05,0.99704,0.4712,0.18938,0.16736,0.09165,1.82167,3e-05,0.98992,0.002674,0.002674,0.002674
39,2104.36,1.93082,3e-05,0.98516,0.51657,0.16715,0.16483,0.09441,1.82015,3e-05,0.99747,0.002476,0.002476,0.002476
40,2157.73,1.91608,3e-05,0.9945,0.67713,0.12509,0.15638,0.08644,1.79381,3e-05,0.98168,0.002278,0.002278,0.002278
41,2207.89,1.83096,3e-05,1.0327,0.41436,0.16036,0.14015,0.07758,1.84619,4e-05,0.99438,0.00208,0.00208,0.00208
42,2254.38,1.80495,3e-05,1.02617,0.16835,0.21963,0.17354,0.09694,1.82163,3e-05,0.98153,0.001882,0.001882,0.001882
43,2301.14,1.82434,3e-05,1.02211,0.57944,0.10164,0.13796,0.08744,1.80006,3e-05,0.97297,0.001684,0.001684,0.001684
44,2348.5,1.83514,3e-05,1.01105,0.25264,0.17817,0.16128,0.09011,1.81114,3e-05,0.97967,0.001486,0.001486,0.001486
45,2396.06,1.77985,3e-05,1.00614,0.52857,0.16021,0.1736,0.09446,1.80084,3e-05,0.97441,0.001288,0.001288,0.001288
46,2444.17,1.77139,3e-05,1.00498,0.47707,0.18057,0.19035,0.10887,1.76053,3e-05,0.98217,0.00109,0.00109,0.00109
47,2491.99,1.80535,3e-05,0.99529,0.28563,0.20007,0.19969,0.11691,1.77682,3e-05,0.97429,0.000892,0.000892,0.000892
48,2539.47,1.77918,3e-05,0.99709,0.48387,0.19119,0.18306,0.10405,1.77629,3e-05,0.97472,0.000694,0.000694,0.000694
49,2585.69,1.72106,3e-05,1.00256,0.53576,0.17496,0.18196,0.09916,1.76538,3e-05,0.97138,0.000496,0.000496,0.000496
50,2631.49,1.74868,3e-05,0.99557,0.48972,0.17027,0.1848,0.10712,1.7684,3e-05,0.97411,0.000298,0.000298,0.000298
